39, 14.310258, 14.253331, 8.552795, 172.437486, 5.573752, 13.280776
40, 15.126171, 0.516691, -4.346551, 88.586933, 1.561001, 50.094947
41, 17.466103, 6.581165, 4.691008, 109.601831, 13.767673, 56.691860
42, 16.223895, 5.723377, 4.833042, 113.372166, 0.542992, 36.470982
43, 17.291532, 11.482752, 8.509907, 136.078998, 1.364935, 13.294660
44, 14.124790, 11.927999, 7.387691, 74.275716, 2.851464, 40.000000
45, 17.630134, 2.803089, -4.352375, 15.645742, 9.913510, 27.016104
46, 10.687887, 7.346466, -0.000000, 91.270145, 14.791389, 86.379068
47, 12.364034, 6.683793, 0.999438, 9.568760, 18.834438, 51.915494
48, 20.657846, 9.694695, 4.726229, 147.651398, 10.965799, 35.691799
49, 20.368510, 10.640472, 6.638480, 7.600307, 1.073259, 14.189329
50, 15.618170, 11.320300, 8.617869, 190.848865, 6.904312, 13.259778
51, 9.820078, 4.140376, -4.130052, 148.474467, 14.115886, 67.970761
52, 17.380153, 10.195540, 5.011175, 187.489913, 17.300506, 40.940034
53, 20.906759, 9.826470, 4.747456, 102.672797, 6.361311, 41.419192
54, 20.221886, 2.439176, -4.339555, 48.180960, 10.953096, 43.884298
55, 13.744067, 1.784965, -4.401719, 51.993056, 18.005562, 49.316526
56, 12.305907, 7.475461, 0.856096, 151.794832, 13.092822, 59.072643
57, 20.882719, 14.396159, 8.733333, 198.668553, 11.801341, 31.011734
58, 12.579751, 5.105786, 1.488913, 71.341150, 7.279209, 61.901092
59, 20.735485, 8.779016, 4.666667, 150.571568, 9.057185, 25.170490
60, 3.975737, 3.357179, 0.000000, 22.009699, 17.468137, 59.657979
61, 16.982471, 11.269006, 8.646427, 119.409046, 7.550581, 27.639744
62, 16.847744, 3.826427, -4.410221, 86.119040, 10.177348, 50.673164
63, 10.173211, 7.589356, -0.000000, 146.143603, 8.092121, 40.000000
64, 14.360940, 10.486151, 4.878965, 52.235234, 14.950554, 56.499156
65, 14.984723, 13.363549, 8.654423, 18.961536, 12.491139, 34.417368
66, 16.839440, 14.389371, 8.733333, 90.192698, 14.339091, 68.112125
67, 13.778131, 8.208233, 3.408028, 128.014902, 10.804502, 43.533448
68, 13.007155, 2.079367, -4.408636, 26.407763, 8.766081, 26.699326
69, 3.202513, 2.239410, 0.000000, 90.564486, 10.504653, 69.434535
70, 13.887734, 3.862624, -4.412917, 130.439920, 1.464928, 33.337475
71, 15.191029, 12.610759, 8.678967, 165.399666, 9.042627, 13.384377
72, 8.206127, 3.814233, -5.426449, 61.615382, 21.320023, 54.372414
73, 14.593625, 12.214272, 8.599018, 80.472716, 17.175863, 60.758427
74, 6.481257, 3.652875, -8.457627, 176.846263, 16.038394, 67.736534
75, 21.648670, 13.938954, 8.733333, 140.115902, 16.844314, 37.134589
76, 20.922312, 5.249756, 4.699808, 48.374459, 16.644778, 53.940847
77, 18.546316, 2.948929, -4.359020, 151.966363, 18.551947, 43.227589
78, 17.045197, 3.766258, -4.406177, 58.185147, 16.943451, 55.643862
79, 11.483910, 9.240670, -0.000000, 55.487744, 21.530540, 66.620939
80, 12.469101, 7.099333, 1.245285, 1.221561, 2.449908, 37.392496
81, 8.432425, 5.274893, -0.000000, 74.942228, 8.713693, 68.311181
82, 12.473859, 12.462429, 8.500816, 87.386556, 10.825334, 47.487667
83, 12.962356, 8.778961, 2.229693, 60.859694, 5.678082, 52.182484
84, 17.868488, 8.245854, 4.666667, 58.172066, 0.813257, 40.808752
85, 18.911318, 13.757905, 8.733333, 48.503262, 21.436389, 29.163942
86, 13.906528, 4.287585, 0.794381, 187.336722, 15.981372, 64.674411
87, 16.030236, 11.358003, 8.595040, 172.038048, 3.255226, 13.267135
88, 14.379702, 11.305936, 6.968751, 79.445652, 3.253680, 40.000000
89, 13.880376, 5.706688, 3.332657, 95.883821, 15.506130, 69.819354
90, 18.785005, 8.517325, 4.666667, 112.999219, 8.381857, 37.340253
91, 17.043313, 1.137814, -4.333333, 97.923878, 1.681052, 45.842461
92, 13.016307, 0.809252, -4.409025, 53.962327, 9.038488, 39.612368
93, 18.457682, 7.961963, 4.666667, 197.948028, 3.145792, 25.170490
94, 18.344578, 11.687508, 8.622435, 36.735139, 17.576243, 37.120312
95, 14.994664, 14.010160, 8.655717, 172.331345, 20.465460, 13.747919
96, 12.062480, 1.948593, -4.373609, 6.526514, 0.103829, 26.897043
97, 13.209147, 8.532355, 2.645752, 66.391604, 14.300893, 73.578843
98, 8.419310, 7.040860, -0.000000, 149.749399, 14.927714, 68.333333
99, 3.404824, 0.178531, 0.000000, 128.873292, 5.579703, 45.601011
100, 8.414461, 5.056840, -0.000000, 33.847593, 18.549980, 55.723203
101, 15.587225, 2.432735, -4.339415, 190.441020, 6.467093, 27.088635
102, 16.266374, 11.914268, 8.719198, 108.654047, 0.590928, 32.657725
103, 16.703478, 4.668226, 3.119855, 50.282695, 2.052758, 45.839018
104, 11.541470, 7.927997, -0.000000, 115.714462, 17.553469, 66.327058
105, 2.675174, 2.484731, 0.000000, 183.095320, 15.650858, 68.333333
106, 15.933585, 9.029729, 4.667110, 179.119305, 17.234949, 42.989281
107, 8.989112, 3.944569, -5.393194, 96.501323, 13.726298, 65.004889
108, 21.344609, 9.811186, 4.744786, 88.547996, 18.159140, 58.163362
109, 20.908962, 10.338218, 5.396578, 62.350990, 0.770497, 39.399927
110, 15.454521, 11.222274, 8.669639, 11.062754, 8.920449, 13.310187
111, 7.136964, 6.758124, -0.000000, 150.758355, 5.492713, 40.000000
112, 15.184719, 1.257321, -4.344878, 26.389496, 10.579731, 34.245707
113, 18.977017, 3.434655, -4.385618, 71.184424, 19.378461, 72.833107
114, 21.763449, 13.700060, 8.733333, 79.174193, 6.175066, 40.000000
115, 3.408064, 2.285670, 0.000000, 177.104245, 13.181135, 62.442858
116, 16.716103, 12.387255, 8.733333, 4.247910, 0.576975, 13.222719
117, 16.185956, 8.075137, 4.666667, 168.816144, 3.414371, 25.170490
118, 19.788296, 14.942021, 8.733333, 57.614129, 18.346039, 49.435842
119, 16.156523, 1.172633, -4.333333, 50.068577, 4.287654, 39.269630
120, 16.624687, 6.640174, 4.685234, 97.675927, 18.255337, 53.939029
121, 16.429000, 1.599792, -4.333333, 145.807223, 7.437647, 27.122605
122, 17.259070, 14.428471, 8.733333, 40.523219, 14.764564, 46.828955
123, 12.823891, 0.069513, -4.401856, 43.255241, 1.152059, 38.676384
124, 12.828542, 11.623657, 5.552935, 195.266903, 16.154799, 42.468238
125, 12.821128, 12.259548, 8.447607, 118.647158, 10.988599, 37.302932
126, 21.818503, 13.030421, 8.733333, 60.880716, 20.752599, 35.344293
127, 7.171920, 1.266538, -7.762508, 193.540577, 6.374993, 13.594426
128, 15.518268, 5.996740, 4.778407, 179.193966, 8.284329, 24.467234
129, 21.315041, 3.898056, -4.415686, 38.005095, 2.502618, 32.878575
130, 13.858619, 12.001027, 8.470195, 0.359865, 21.226716, 13.308639
131, 9.468883, 6.471207, -0.000000, 142.352753, 9.515254, 40.000000
132, 16.509123, 13.659714, 8.733333, 173.545358, 1.860390, 13.222719
133, 20.706788, 2.727705, -4.349256, 23.661582, 15.766881, 50.081240
134, 11.005841, 3.957044, -4.713469, 7.804595, 11.149322, 36.178850
135, 7.597397, 2.183085, -6.491008, 119.638905, 7.217930, 27.511640
136, 5.073736, 2.041028, -8.731681, 120.862701, 16.577531, 60.157579
137, 16.597723, 13.039383, 8.733333, 103.286482, 18.392128, 50.276392
138, 13.681038, 8.695569, 3.294140, 1.501481, 5.581760, 31.744976
139, 10.051005, 8.247903, -0.000000, 137.786673, 11.757350, 53.971399
140, 10.799299, 2.174322, -4.576871, 189.204075, 9.573635, 25.725540
141, 13.637803, 12.795467, 8.426321, 174.707291, 3.469491, 13.324530
142, 17.117642, 9.330827, 4.682613, 22.655291, 13.210586, 44.814676
143, 5.448029, 5.264286, -0.000000, 70.913868, 20.623917, 86.379536
144, 15.897087, 7.698743, 4.667353, 48.387366, 2.370689, 37.217548
145, 18.641380, 6.027121, 4.773039, 112.066662, 19.799592, 41.041803
146, 6.049369, 1.139500, -8.698303, 122.545422, 12.110230, 47.432762
147, 11.842869, 3.598742, -4.395341, 60.161818, 9.401847, 43.294545
148, 13.322474, 1.849784, -4.421942, 159.628343, 3.352378, 26.623777
149, 3.940066, 2.758617, 0.000000, 159.128325, 5.446012, 40.000000
150, 12.731357, 3.599288, -4.397278, 156.218453, 9.842113, 26.763618
151, 16.369686, 6.259006, 4.733943, 70.219686, 11.721236, 57.424509
152, 5.447860, 0.744816, -8.723702, 10.859471, 7.802325, 13.225801
153, 20.621618, 13.540742, 8.733333, 141.740923, 17.008526, 36.598324
154, 21.773571, 14.171808, 8.733333, 198.585688, 19.396985, 25.660730
155, 19.751354, 7.362961, 4.666667, 32.495297, 16.150026, 47.741744
156, 14.757354, 7.338790, 4.443272, 22.713268, 8.941509, 26.502170
157, 9.788329, 5.065791, -0.000000, 182.575085, 13.291932, 63.142741
158, 19.846451, 13.500808, 8.733333, 96.331396, 14.104311, 62.931130
159, 9.438883, 5.538702, 0.000000, 170.361190, 2.804270, 40.000000
160, 21.132746, 1.668041, -4.333333, 161.982761, 10.916224, 37.415231
161, 18.090114, 11.703781, 8.631714, 37.351909, 6.830326, 17.514986
162, 15.542668, 5.846083, 4.807981, 49.439971, 12.728638, 51.192847
163, 6.796913, 3.625369, -8.465044, 10.837768, 20.759397, 13.519376
164, 7.498928, 6.058682, -0.000000, 121.792291, 9.392671, 50.323375
165, 6.693268, 1.446818, -8.656889, 155.446486, 0.728826, 13.247225
166, 19.168525, 1.979599, -4.333333, 102.212818, 20.447545, 54.076563
167, 21.300165, 14.130759, 8.733333, 5.550018, 20.349610, 13.846500
168, 19.699801, 14.342018, 8.733333, 198.077056, 7.882752, 13.222719
169, 18.325174, 8.628129, 4.666667, 100.187985, 5.719761, 43.044021
170, 5.748050, 0.896693, -8.712788, 66.399497, 17.310912, 61.050634
171, 14.166188, 3.521699, -4.390138, 34.776628, 11.254809, 38.702480
172, 18.836993, 5.297379, 4.712156, 125.127279, 12.375597, 47.170759
173, 16.227958, 12.317911, 8.733333, 115.026967, 15.065463, 53.770026
174, 21.748335, 0.231052, -4.333333, 150.197077, 2.032725, 27.122605
175, 2.567250, 0.645357, 0.000000, 30.703760, 19.196737, 51.469250
176, 8.782016, 2.534850, -5.287506, 71.357439, 20.744633, 70.037375
177, 16.008277, 9.736732, 4.733317, 28.790160, 2.125073, 24.753023
178, 11.643970, 10.975836, 4.650340, 170.121531, 18.609415, 37.874175
179, 18.630402, 9.716189, 4.729755, 67.573948, 20.006704, 50.865819
180, 15.243619, 6.763856, 4.686898, 55.039299, 0.249505, 38.951455
181, 15.507583, 8.205133, 4.675953, 1.202195, 11.521019, 38.028735
182, 19.015310, 4.444812, 1.986337, 160.382394, 14.307596, 60.005489
183, 20.470416, 11.170392, 8.691939, 99.481657, 8.473198, 36.177124
184, 17.956597, 2.834325, -4.353895, 107.568568, 14.284645, 72.939710
185, 14.019760, 10.301632, 3.917318, 174.182505, 16.782777, 48.524877
186, 11.456455, 2.752667, -4.432139, 144.568714, 12.665092, 49.866699
187, 17.918518, 5.527269, 4.788694, 133.617186, 13.902221, 48.178373
188, 10.770263, 9.384278, -0.000000, 35.765558, 6.120488, 41.122405
189, 12.833384, 11.703412, 5.730405, 110.099071, 18.476401, 45.986862
190, 6.825909, 1.216887, -8.646687, 191.975016, 9.390369, 13.631711
191, 18.168952, 13.940790, 8.733333, 119.204334, 13.895692, 51.368105
192, 21.716547, 11.635690, 8.591082, 161.714142, 18.336274, 32.583611
193, 17.743551, 7.301874, 4.666667, 196.906471, 5.944080, 25.170490
194, 11.359895, 6.537879, -0.000000, 177.184890, 8.817616, 40.000000
195, 11.160538, 6.701756, -0.000000, 42.767401, 12.193601, 61.613925
196, 19.395506, 4.595242, 2.783609, 6.926012, 9.765038, 33.440190
197, 20.730164, 7.627630, 4.666667, 90.224758, 1.988451, 48.300583
198, 16.827788, 7.661573, 4.666667, 2.758911, 16.376389, 46.724310
199, 14.750595, 12.264416, 8.622516, 94.742150, 0.717540, 38.047117
200, 12.816004, 11.922471, 7.138067, 190.239418, 9.454336, 13.906053
201, 20.004846, 9.664772, 4.722442, 49.790456, 0.819770, 36.880121
202, 15.222251, 5.679141, 4.842267, 77.284560, 21.467551, 51.630620
203, 21.490101, 12.173707, 8.733333, 86.286675, 11.491478, 52.269274
204, 8.847254, 7.992384, -0.000000, 166.177297, 20.011860, 40.000000
205, 15.047272, 5.260907, 4.702901, 164.929364, 8.431454, 24.944374
206, 16.341647, 14.085023, 8.733333, 90.599722, 19.457949, 48.430775
207, 20.473559, 13.139142, 8.733333, 76.112034, 5.610387, 40.000000
208, 10.877961, 8.252345, -0.000000, 185.173709, 19.999097, 40.018804
209, 14.940827, 9.337126, 4.637416, 148.168725, 19.680330, 33.652142
210, 13.996472, 8.805671, 3.652608, 147.526615, 8.767378, 30.369241
211, 18.725046, 3.116134, -4.367224, 189.383200, 13.750440, 62.949961
212, 16.351285, 4.518695, 2.399230, 102.019941, 12.487140, 59.968860
213, 10.164640, 7.063850, -0.000000, 158.375837, 19.679261, 45.733737
214, 9.355836, 3.457322, -5.189210, 90.434700, 4.711648, 45.203048
215, 13.913807, 12.664632, 8.480898, 169.839742, 0.084901, 13.304771
216, 15.731993, 2.921464, -4.357390, 78.086166, 19.372792, 72.927964
217, 14.015641, 3.388827, -4.387815, 147.675302, 5.172676, 26.817052
218, 5.860787, 2.560621, -8.685328, 195.287711, 5.387022, 13.238096
219, 6.159152, 3.414964, -8.518058, 104.659812, 14.100175, 68.301636
220, 13.897824, 6.535480, 3.545085, 85.983060, 6.699539, 53.857718
221, 20.407096, 4.666534, 3.112274, 41.431617, 18.163658, 50.845544
222, 18.350538, 13.850695, 8.733333, 64.680276, 19.441152, 45.796358
223, 6.965224, 6.453111, -0.000000, 22.174044, 20.798205, 40.000000
224, 3.807908, 2.772245, 0.000000, 75.042011, 8.597497, 68.318454
225, 20.357310, 13.573215, 8.733333, 65.980796, 17.629041, 56.224252
226, 17.992966, 14.696226, 8.733333, 68.421034, 3.456492, 39.186259
227, 12.482288, 6.583050, 1.275113, 163.423770, 13.753639, 61.329140
228, 17.722781, 1.666788, -4.333333, 106.337063, 15.377678, 73.008790
229, 10.475138, 3.870970, -4.906569, 104.224410, 1.889117, 39.890652
230, 14.578767, 6.130798, 4.250577, 154.861942, 11.685951, 40.626328
231, 18.229462, 8.923441, 4.666667, 24.052554, 19.548463, 36.019603
232, 19.677989, 3.933176, -4.417639, 125.090030, 5.800652, 38.374602
233, 13.301594, 9.042646, 2.791860, 69.329737, 5.165282, 56.434597
234, 18.035220, 10.668237, 6.763737, 66.923877, 18.472459, 53.833877
235, 21.530095, 3.326201, -4.378790, 114.923313, 10.901881, 43.397300
236, 3.298748, 1.761265, 0.000000, 172.787528, 3.352060, 40.000000
237, 14.752243, 4.450138, 2.014211, 39.712614, 5.076899, 41.816499
238, 11.908107, 4.781675, -0.605884, 134.490193, 14.474987, 68.505563
239, 11.196622, 6.362501, -0.000000, 180.366274, 12.384864, 57.705695
240, 11.412369, 7.617874, -0.000000, 39.831436, 6.420232, 46.118636
241, 17.002297, 1.282737, -4.333333, 59.656830, 13.690710, 59.831389
242, 21.913587, 3.937234, -4.417692, 99.304054, 15.749919, 72.726867
243, 13.878094, 12.015219, 8.474022, 177.980846, 6.176083, 13.307256
244, 17.281121, 0.438304, -4.333333, 100.282918, 9.070009, 44.605886
245, 15.512351, 13.932812, 8.709013, 55.399048, 7.968526, 32.948143
246, 21.915605, 10.954963, 8.386298, 106.791636, 17.190624, 52.514273
247, 19.099006, 7.329135, 4.666667, 114.849911, 2.980717, 37.221759
248, 14.329477, 8.677876, 4.004306, 82.560880, 19.845529, 57.865139
249, 17.000047, 3.559254, -4.393473, 2.952733, 6.371994, 26.785119
250, 14.416477, 6.882732, 4.093703, 140.552961, 10.990274, 38.765816
251, 20.557175, 14.446328, 8.733333, 101.349430, 17.238989, 54.093863
252, 13.121165, 8.202086, 2.501977, 76.253220, 14.895365, 79.563783
253, 8.855846, 7.817037, -0.000000, 12.986307, 3.295858, 40.000000
254, 14.422673, 3.473916, -4.387274, 71.715992, 15.325629, 72.827544
255, 20.682767, 7.333466, 4.666667, 46.850249, 2.838287, 37.221759
256, 11.809928, 9.360901, -0.000000, 40.700811, 20.810818, 51.004857
257, 15.294580, 10.187033, 4.994528, 162.755917, 19.501061, 33.547563
258, 17.969681, 5.932728, 4.791327, 78.686919, 11.330101, 55.001358
259, 6.157641, 5.511550, -0.000000, 10.715034, 14.946992, 68.333333
260, 21.614599, 14.819730, 8.733333, 75.010316, 21.489454, 40.000000
261, 16.934594, 0.566083, -4.333333, 154.998835, 2.760128, 27.122605
262, 18.151821, 13.277520, 8.733333, 33.059524, 16.549347, 38.119804
263, 15.225327, 13.699302, 8.682577, 182.443779, 18.195142, 33.026006
264, 16.950750, 11.942758, 8.725645, 63.841156, 17.191467, 56.130941
265, 12.106522, 1.480684, -4.375180, 65.955934, 4.199419, 47.174137
266, 21.895960, 3.928068, -4.417573, 40.847134, 9.430109, 37.290773
267, 19.536884, 5.030353, 4.667477, 153.442947, 0.318048, 25.165454
268, 21.556213, 10.195919, 5.011920, 13.994630, 7.156281, 22.889806
269, 15.594326, 2.048297, -4.336434, 190.006790, 2.963445, 27.105292
270, 15.330199, 10.818412, 7.517348, 31.641957, 9.911384, 14.086334
271, 20.673666, 1.601428, -4.333333, 57.289173, 12.590048, 53.195797
272, 15.653022, 9.806360, 4.743951, 137.425823, 17.424512, 41.826911
273, 10.793844, 7.412609, -0.000000, 28.229965, 9.234205, 40.000000
274, 15.773202, 11.685776, 8.621426, 102.417330, 11.715804, 47.068722
275, 18.674913, 10.725556, 7.034624, 144.265385, 20.365497, 13.962178
276, 18.272388, 13.555808, 8.733333, 185.769027, 19.779800, 19.446036
277, 19.898223, 13.363838, 8.733333, 146.420770, 11.986335, 32.017262
278, 21.923234, 5.012446, 4.666999, 149.969604, 19.824727, 30.165635
279, 21.567254, 10.481187, 5.963657, 81.463921, 1.140188, 40.265855
280, 13.151001, 2.967147, -4.415092, 47.898339, 17.789255, 50.132703
281, 21.221694, 0.458114, -4.333333, 104.170095, 7.367901, 42.653171
282, 12.414370, 11.161114, 4.891346, 43.815472, 5.031029, 35.272861
283, 8.246319, 7.500337, -0.000000, 168.477581, 18.092840, 57.532698
284, 11.703552, 7.198832, -0.000000, 132.586582, 7.661161, 42.427771
285, 18.461367, 13.570834, 8.733333, 163.247057, 3.640353, 13.222719
286, 15.971955, 9.148000, 4.670331, 158.775520, 0.618938, 25.147714
287, 20.741885, 9.264996, 4.677275, 93.821041, 21.018135, 50.845841
288, 17.815165, 12.891635, 8.733333, 61.904996, 14.966396, 60.607218
289, 16.366578, 12.082341, 8.733333, 137.515850, 18.932367, 29.753526
290, 15.894981, 8.650823, 4.667368, 197.370445, 20.660057, 25.166135
291, 16.462213, 2.743837, -4.349674, 153.986775, 14.964267, 67.990501
292, 3.905812, 3.598980, 0.000000, 165.916169, 20.183322, 40.000000
293, 20.267550, 13.297679, 8.733333, 141.216953, 5.647217, 13.222719
294, 3.504022, 0.430112, 0.000000, 119.067284, 19.483599, 58.324351
295, 14.358880, 7.348521, 4.034649, 150.574824, 20.240941, 28.660665
296, 7.522341, 2.518907, -6.656512, 99.344441, 6.601396, 35.879893
297, 17.381883, 14.680210, 8.733333, 173.026531, 1.614601, 13.222719
298, 18.174702, 10.690417, 6.865588, 13.605539, 16.882772, 36.763395
299, 9.965202, 7.507074, -0.000000, 193.709188, 1.868949, 40.000000
300, 11.229595, 7.066326, -0.000000, 19.751262, 16.032810, 68.059485
301, 5.077896, 0.894283, -8.731950, 109.395417, 9.853572, 32.199791
302, 12.525653, 10.229579, 2.363371, 80.593982, 14.327471, 80.023051
303, 7.618917, 0.636467, -6.448771, 21.408031, 3.729041, 14.304127
304, 19.495673, 1.071682, -4.333333, 144.833234, 11.691883, 43.939644
305, 14.502735, 7.824748, 4.181350, 122.736470, 13.943619, 57.388025
306, 9.752137, 1.450950, -4.867694, 156.593639, 0.310112, 23.876323
307, 14.015751, 12.272228, 8.499824, 113.324116, 10.348169, 33.627951
308, 21.697429, 12.263206, 8.733333, 162.263832, 19.499171, 24.311631
309, 15.385188, 10.836594, 7.621250, 115.355172, 2.508626, 29.717552
310, 18.928312, 2.247982, -4.335593, 188.805839, 9.735905, 27.109989
311, 17.343156, 9.894079, 4.758520, 174.290430, 14.510054, 47.926511
312, 13.134739, 7.778924, 2.524395, 101.520442, 6.485005, 51.096192
313, 21.090484, 14.594618, 8.733333, 157.764633, 20.908105, 13.416867
314, 19.361188, 9.734872, 4.733045, 94.606128, 15.274297, 66.543559
315, 16.652196, 12.004959, 8.733333, 165.760340, 4.549744, 13.222719
316, 19.173745, 6.806966, 4.672405, 64.496318, 12.204771, 55.592917
317, 20.424449, 6.485873, 4.701824, 195.229307, 19.344127, 36.525442
318, 16.509108, 12.379707, 8.733333, 55.642208, 12.272869, 48.257911
319, 8.188698, 1.252047, -5.696687, 14.566161, 16.551349, 39.900066
320, 13.931960, 1.997565, -4.392733, 150.244721, 19.687817, 34.506300
321, 20.098703, 2.600829, -4.344476, 166.237724, 18.520572, 43.315258
322, 17.192564, 5.864067, 4.804777, 184.467619, 2.878847, 24.297645
323, 16.067581, 12.470696, 8.733333, 65.404859, 4.161387, 37.651340
324, 19.362935, 12.050466, 8.733333, 160.813853, 3.380076, 13.222719
325, 21.031893, 0.907068, -4.333333, 107.650067, 0.635845, 41.004695
326, 14.679920, 5.988867, 4.352674, 92.658976, 0.199868, 48.593480
327, 15.516935, 7.903137, 4.675625, 164.150050, 13.121938, 44.464852
328, 11.151349, 6.251992, -0.000000, 190.381301, 13.399085, 63.853011
329, 10.718192, 9.852898, -0.000000, 15.254578, 20.216316, 40.000000
330, 11.708987, 9.419600, -0.000000, 141.734213, 16.138638, 67.202586
331, 6.018248, 4.379761, -1.951158, 46.985289, 6.625233, 47.954358
332, 13.670546, 6.474768, 3.281526, 79.779112, 10.902639, 58.935232
333, 0.435454, 0.232307, 0.000000, 53.624885, 5.679587, 56.036272
334, 21.384869, 14.760956, 8.733333, 166.502663, 16.122796, 39.572954
335, 15.036153, 2.507526, -4.349131, 199.074762, 2.568737, 27.034254
336, 1.622204, 1.593245, 0.000000, 129.950197, 16.412914, 67.020690
337, 6.084886, 5.586146, -0.000000, 140.790566, 17.815360, 58.406170
338, 6.938594, 2.971776, -8.615730, 186.460640, 16.395141, 63.154542
339, 14.012700, 7.345315, 3.670288, 137.530510, 7.417153, 30.295729
340, 7.244164, 5.092401, -0.000000, 113.670784, 12.855150, 69.052191
341, 14.341265, 14.274457, 8.558065, 76.169506, 10.316946, 43.130781
342, 19.763412, 13.804981, 8.733333, 126.915897, 1.919831, 22.331527
343, 8.300910, 0.790155, -5.603341, 72.645724, 18.231783, 69.160384
344, 19.599807, 11.067871, 8.723248, 81.523889, 15.090784, 68.308305
345, 11.880546, 4.036791, -4.064259, 73.739945, 5.881151, 51.483775
346, 13.177876, 6.342534, 2.595292, 93.679752, 21.328638, 64.408734
347, 8.896316, 8.218064, -0.000000, 100.682769, 4.043032, 60.424651
348, 14.531109, 14.141055, 8.589238, 182.107156, 6.598700, 13.269006
349, 7.699517, 6.266162, -0.000000, 41.286204, 9.046068, 47.581857
350, 19.055058, 14.745787, 8.733333, 67.720735, 5.202762, 38.823055
351, 8.735534, 4.521824, -1.716641, 114.825124, 4.291217, 50.044715
352, 20.178359, 10.516481, 6.107471, 97.386488, 15.518344, 61.314042
353, 20.285851, 9.995083, 4.776906, 52.443797, 3.972062, 37.236027
354, 21.493733, 8.086897, 4.666667, 115.918693, 11.491324, 45.727717
355, 16.107824, 10.471583, 5.925301, 175.665540, 6.515780, 15.312717
356, 12.642098, 9.997919, 1.620369, 12.190044, 10.181202, 38.129730
357, 7.044150, 2.671987, -8.382377, 88.175294, 20.355113, 68.233427
358, 12.698799, 1.920216, -4.396324, 16.851600, 4.749561, 26.769011
359, 20.331486, 14.986206, 8.733333, 112.647523, 0.022195, 30.951150
360, 9.321152, 2.566816, -5.031883, 107.862116, 19.945337, 49.364202
361, 10.410563, 0.489012, -4.674273, 153.611580, 14.960923, 68.023536
362, 17.101294, 8.417997, 4.666667, 46.618054, 11.328940, 44.355975
363, 21.274872, 13.227998, 8.733333, 117.472348, 11.485515, 41.743427
364, 11.970421, 10.037630, 0.492529, 91.794773, 2.264209, 64.610531
365, 16.556266, 2.856499, -4.354706, 172.196304, 21.931371, 27.003063
366, 15.046942, 5.533748, 4.791359, 132.167219, 7.897314, 29.167779
367, 13.448985, 6.910889, 3.000849, 70.775833, 13.755337, 75.162648
368, 21.157816, 14.724569, 8.733333, 69.437260, 8.654063, 39.705234
